gameId,teamId,playerStint,pos,competitionId,updated,playerId,fullName,teamMarket,teamName,conferenceId,flowStints,cStart,cEnd,sStart,sEnd,gameFlowPeriod,periodNumber,secs,ptsScored,ptsAgst,netPts,cDiff
2168345,105556,1,1,33535,2022-11-20 22:26:08.000000 UTC,1892469,Talana Lepolo,Stanford,Cardinal,74,1-2-3,10:00,00:00,0.0,600.0,1,1,600.0,21,11,10,10:00
2168345,105556,2,1,33535,2022-11-20 22:26:08.000000 UTC,1892469,Talana Lepolo,Stanford,Cardinal,74,4-5-6-7-8-9,10:00,06:07,600.0,833.0,2,2,233.0,4,6,-2,03:53
2168345,105556,3,1,33535,2022-11-20 22:26:08.000000 UTC,1600147,Agnes Emma-Nnopu,Stanford,Cardinal,74,10-11,06:07,03:09,833.0,1011.0,2,2,178.0,4,7,-3,02:58
2168345,105556,4,1,33535,2022-11-20 22:26:08.000000 UTC,1892469,Talana Lepolo,Stanford,Cardinal,74,12,03:09,00:00,1011.0,1200.0,2,2,189.0,6,7,-1,03:09
2168345,105556,5,1,33535,2022-11-20 22:26:08.000000 UTC,1892469,Talana Lepolo,Stanford,Cardinal,74,13-14-15-16,10:00,00:00,1200.0,1800.0,3,3,600.0,19,13,6,10:00
2168345,105556,6,1,33535,2022-11-20 22:26:08.000000 UTC,1892469,Talana Lepolo,Stanford,Cardinal,74,17-18-19,10:00,05:56,1800.0,2044.0,4,4,244.0,0,6,-6,04:04
2168345,105556,7,1,33535,2022-11-20 22:26:08.000000 UTC,1892471,Indya Nivar,Stanford,Cardinal,74,20,05:56,05:10,2044.0,2090.0,4,4,46.0,0,0,0,00:46
2168345,105556,8,1,33535,2022-11-20 22:26:08.000000 UTC,1892469,Talana Lepolo,Stanford,Cardinal,74,21-22,05:10,00:00,2090.0,2400.0,4,4,309.6,7,11,-4,05:10
2168345,105556,9,1,33535,2022-11-20 22:26:08.000000 UTC,1892469,Talana Lepolo,Stanford,Cardinal,74,23-24-25-26-27-28-29,05:00,00:00,2400.0,2700.0,5,1,300.0,10,15,-5,05:00
2168345,105556,10,2,33535,2022-11-20 22:26:08.000000 UTC,1321481,Hannah Jump,Stanford,Cardinal,74,1-2-3,10:00,00:00,0.0,600.0,1,1,600.0,21,11,10,10:00
2168345,105556,11,2,33535,2022-11-20 22:26:08.000000 UTC,1321481,Hannah Jump,Stanford,Cardinal,74,4-5-6-7-8-9-10-11-12,10:00,00:00,600.0,1200.0,2,2,600.0,14,20,-6,10:00
