rowId,flowStint,gameId,stint,competitionId,updated,teamId,teamMarket,teamName,conferenceId,divisionId,isExhib,inDivision,lineupId,periodNumber,gameFlowPeriod,sStart,sEnd,cStart,cEnd,secs,ptsScored,ptsAgst,netPts,fgm,fga,fgm2,fga2,fgm3,fga3,ftm,fta,ast,stl,tov,drb,orb,fgmAgst,fgaAgst,fgm2Agst,fga2Agst,fgm3Agst,fga3Agst,ftaAgst,astAgst,tovAgst,stlAgst,drbAgst,orbAgst,cDiff,reb,rebAgst,fg2Pct,fg3Pct,ftPct,oPoss,dPoss,avgPoss,oppp,dppp,netppp,isQualified
2165632-105319-1,1,2165632,3,33535,2023-02-12 21:59:26.000000 UTC,105319,Oregon,Ducks,74,1,false,true,1321322-1599502-1941851-1941856-1712870,1,1,0.0,229.0,10:00,06:11,229.0,5,6,-1,2,7,1,5,1,2,0,0,2,0,3,3,4,3,7,3,4,0,3,0,2,0,2,1,1,03:49,7,2,0.2,0.5,,5.72,5.93,5.825,0.8741,1.0118,-0.1377,true
2165632-105319-2,2,2165632,4,33535,2023-02-12 21:59:26.000000 UTC,105319,Oregon,Ducks,74,1,false,true,1321322-1599502-1941851-1941856-1941846,1,1,229.0,313.0,06:11,04:47,84.0,5,0,5,2,4,1,3,1,1,0,0,1,1,0,0,0,0,2,0,2,0,0,0,0,2,0,2,1,01:24,0,3,0.3333,1.0,,4.0,1.8599999999999999,2.93,1.25,0.0,1.25,true
2165632-105319-3,3,2165632,5,33535,2023-02-12 21:59:26.000000 UTC,105319,Oregon,Ducks,74,1,false,true,1321322-1599502-1941851-981711-1941846,1,1,313.0,419.0,04:47,03:01,106.0,0,3,-3,0,2,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0,1,2,0,1,1,0,2,1,01:46,0,3,0.0,,,2.0,1.93,1.965,0.0,1.5544,-1.5544,false
2165632-105319-4,4,2165632,6,33535,2023-02-12 21:59:26.000000 UTC,105319,Oregon,Ducks,74,1,false,true,1321322-1941851-981711-1941846-1712870,1,1,419.0,571.2,03:01,00:28,152.2,6,5,1,3,4,3,4,0,0,0,0,1,0,0,2,0,1,4,0,2,1,2,2,1,0,0,1,1,02:32,2,2,0.75,,,4.0,3.7299999999999995,3.865,1.5,1.3405,0.1595,true
2165632-105319-5,5,2165632,7,33535,2023-02-12 21:59:26.000000 UTC,105319,Oregon,Ducks,74,1,false,true,1599502-1941851-981711-1941856-1712870,1,1,571.2,600.0,00:28,00:00,28.799999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,00:29,0,1,,,,1.0,0.92999999999999994,0.965,0.0,0.0,0.0,false
2165632-105319-6,6,2165632,8,33535,2023-02-12 21:59:26.000000 UTC,105319,Oregon,Ducks,74,1,false,true,1599502-1941851-979745-1941856-1712870,2,2,600.0,811.0,10:00,06:29,211.0,2,4,-2,1,5,1,3,0,2,0,0,1,1,1,3,0,2,6,2,3,0,3,0,1,1,1,4,1,03:31,3,5,0.3333,0.0,,6.0,5.93,5.965,0.3333,0.6745,-0.3412,true
2165632-105319-7,7,2165632,9,33535,2023-02-12 21:59:26.000000 UTC,105319,Oregon,Ducks,74,1,false,true,1321322-1599502-979745-1941856-1712870,2,2,811.0,1026.0,06:29,02:54,215.0,4,4,0,2,6,2,5,0,1,0,0,1,0,0,4,1,2,7,2,5,0,2,0,2,0,0,3,1,03:35,5,4,0.4,0.0,,4.93,5.93,5.43,0.8114,0.6745,0.1368,true
2165632-105319-8,8,2165632,10,33535,2023-02-12 21:59:26.000000 UTC,105319,Oregon,Ducks,74,1,false,true,1321322-1599502-1941851-1941856-1941846,2,2,1026.0,1157.7,02:54,00:42,131.70000000000002,6,4,2,3,4,3,4,0,0,0,0,2,0,0,1,0,2,3,2,3,0,0,0,1,0,0,1,0,02:12,1,1,0.75,,,4.0,3.0,3.5,1.5,1.3333,0.1667,true
2165632-105319-9,9,2165632,11,33535,2023-02-12 21:59:26.000000 UTC,105319,Oregon,Ducks,74,1,false,true,1321322-1599502-1941851-943771-1941856,2,2,1157.7,1200.0,00:42,00:00,42.300000000000004,0,2,-2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,00:42,0,0,,0.0,,1.0,0.8,0.9,0.0,2.5,-2.5,false
2165632-105319-10,10,2165632,12,33535,2023-02-12 21:59:26.000000 UTC,105319,Oregon,Ducks,74,1,false,true,1321322-1599502-1941851-1941856-1712870,3,3,1200.0,1629.0,10:00,02:51,429.0,7,13,-6,2,6,2,5,0,1,3,4,2,0,5,6,1,5,13,2,8,3,5,0,3,1,4,3,2,07:09,7,5,0.4,0.0,0.75,11.53,11.86,11.695,0.6071,1.0961,-0.489,true
2165632-105319-11,11,2165632,13,33535,2023-02-12 21:59:26.000000 UTC,105319,Oregon,Ducks,74,1,false,true,1321322-1941851-981711-1941856-1941846,3,3,1629.0,1714.0,02:51,01:26,85.0,3,4,-1,1,2,1,2,0,0,1,1,0,0,1,1,0,2,3,2,3,0,0,0,2,0,0,1,0,01:25,1,1,0.5,,1.0,3.4,3.0,3.2,0.8824,1.3333,-0.451,true
2165632-105319-12,12,2165632,14,33535,2023-02-12 21:59:26.000000 UTC,105319,Oregon,Ducks,74,1,false,true,1599502-1941851-979745-1941856-1941846,3,3,1714.0,1766.5,01:26,00:33,52.5,2,2,0,1,2,1,1,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,4,0,0,0,1,0,00:53,2,1,1.0,0.0,,2.0,2.6,2.3,1.0,0.7692,0.2308,false
2165632-105319-13,13,2165632,15,33535,2023-02-12 21:59:26.000000 UTC,105319,Oregon,Ducks,74,1,false,true,1599502-1941851-979745-943771-1712870,3,3,1766.5,1800.0,00:33,00:00,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,1,0,1,00:34,1,1,,,,1.0,0.92999999999999994,0.965,0.0,0.0,0.0,false
2165632-105319-14,14,2165632,15,33535,2023-02-12 21:59:26.000000 UTC,105319,Oregon,Ducks,74,1,false,true,1599502-1941851-979745-943771-1712870,4,4,1800.0,1880.0,10:00,08:40,80.0,2,0,2,1,3,1,2,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,01:20,1,2,0.5,0.0,,1.93,0.92999999999999994,1.43,1.0363,0.0,1.0363,false
2165632-105319-15,15,2165632,16,33535,2023-02-12 21:59:26.000000 UTC,105319,Oregon,Ducks,74,1,false,true,1321322-1599502-1941851-943771-1712870,4,4,1880.0,2000.0,08:40,06:40,120.0,2,4,-2,1,2,1,1,0,1,0,1,0,0,0,1,0,2,3,2,2,0,1,0,1,0,0,2,0,02:00,1,2,1.0,0.0,0.0,2.4,3.0,2.7,0.8333,1.3333,-0.5,true
2165632-105319-16,16,2165632,17,33535,2023-02-12 21:59:26.000000 UTC,105319,Oregon,Ducks,74,1,false,true,1321322-1599502-1941851-1941856-1712870,4,4,2000.0,2313.0,06:40,01:27,313.0,11,10,1,3,9,2,8,1,1,4,4,1,0,2,3,5,5,11,5,10,0,1,0,2,0,1,1,3,05:13,8,4,0.25,1.0,1.0,7.2499999999999991,7.79,7.52,1.5172,1.2837,0.2335,true
2165632-105319-17,17,2165632,18,33535,2023-02-12 21:59:26.000000 UTC,105319,Oregon,Ducks,74,1,false,true,1321322-1599502-1941851-979745-1941856,4,4,2313.0,2374.5,01:27,00:25,61.500000000000007,2,5,-3,0,1,0,1,0,0,2,2,0,0,0,0,0,2,2,1,1,1,1,0,1,0,0,1,0,01:02,0,1,0.0,,1.0,1.8,2.0,1.9,1.1111,2.5,-1.3889,false
2165632-105319-18,18,2165632,19,33535,2023-02-12 21:59:26.000000 UTC,105319,Oregon,Ducks,74,1,false,true,1321322-1599502-1941851-981711-1941856,4,4,2374.5,2400.0,00:25,00:00,25.5,0,1,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,00:26,0,2,,0.0,,1.0,0.8,0.9,0.0,1.25,-1.25,false
2165632-105632-1,1,2165632,3,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1612047,1,1,0.0,229.0,10:00,06:11,229.0,6,5,1,3,7,3,4,0,3,0,0,2,2,0,1,1,2,7,1,5,1,2,0,2,3,0,3,4,03:49,2,7,0.75,0.0,,5.93,5.72,5.825,1.0118,0.8741,0.1377,true
2165632-105632-2,2,2165632,4,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1928822-1928817,1,1,229.0,313.0,06:11,04:47,84.0,0,5,-5,0,2,0,2,0,0,0,0,0,0,2,2,1,2,4,1,3,1,1,0,1,0,1,0,0,01:24,3,0,0.0,,,1.8599999999999999,4.0,2.93,0.0,1.25,-1.25,true
2165632-105632-3,3,2165632,5,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1928812-1928823-1928822-1928817,1,1,313.0,391.0,04:47,03:29,78.0,3,0,3,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,01:18,1,0,,1.0,,2.0,1.0,1.5,1.5,0.0,1.5,false
2165632-105632-4,4,2165632,6,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1928812-1928823-1928817-1612047,1,1,391.0,419.0,03:29,03:01,28.0,2,0,2,0,1,0,0,0,1,2,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,00:28,2,0,,0.0,1.0,0.73,1.0,0.865,2.7397,0.0,2.7397,false
2165632-105632-5,5,2165632,7,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-958626-1928823-1928817-1612047,1,1,419.0,491.0,03:01,01:49,72.0,0,2,-2,0,2,0,2,0,0,0,0,0,0,0,1,0,1,2,1,2,0,0,0,0,0,0,2,0,01:12,1,2,0.0,,,2.0,2.0,2.0,0.0,1.0,-1.0,false
2165632-105632-6,6,2165632,8,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1928823-1928817-1612047,1,1,491.0,571.2,01:49,00:28,80.2,3,4,-1,1,2,0,0,1,2,0,0,1,0,0,0,1,2,2,2,2,0,0,0,1,0,0,0,0,01:20,1,0,,0.5,,0.92999999999999994,2.0,1.465,3.2258,2.0,1.2258,false
2165632-105632-7,7,2165632,9,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1928812-1928817-1612047,1,1,571.2,594.5,00:28,00:05,23.3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00:23,1,0,,0.0,,0.92999999999999994,0.0,0.465,0.0,,,false
2165632-105632-8,8,2165632,10,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1612047,1,1,594.5,600.0,00:05,00:00,5.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:06,0,0,,,,0.0,1.0,0.5,,0.0,,false
2165632-105632-9,9,2165632,10,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1612047,2,2,600.0,811.0,10:00,06:29,211.0,4,2,2,2,6,2,3,0,3,0,0,1,1,1,4,1,1,5,1,3,0,2,0,1,1,1,3,0,03:31,5,3,0.6667,0.0,,5.93,6.0,5.965,0.6745,0.3333,0.3412,true
2165632-105632-10,10,2165632,11,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1928812-1928817-1612047,2,2,811.0,1026.0,06:29,02:54,215.0,4,4,0,2,7,2,5,0,2,0,0,2,0,0,3,1,2,6,2,5,0,1,0,1,0,0,4,1,03:35,4,5,0.4,0.0,,5.93,4.93,5.43,0.6745,0.8114,-0.1368,true
2165632-105632-11,11,2165632,12,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1928823-1320949-1928817,2,2,1026.0,1157.7,02:54,00:42,131.7,4,6,-2,2,3,2,3,0,0,0,0,1,0,0,1,0,3,4,3,4,0,0,0,2,0,0,1,0,02:12,1,1,0.6667,,,3.0,4.0,3.5,1.3333,1.5,-0.1667,true
2165632-105632-12,12,2165632,13,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1320952-1612047,2,2,1157.7,1200.0,00:42,00:00,42.3,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,00:42,0,0,,,1.0,0.8,1.0,0.9,2.5,0.0,2.5,false
2165632-105632-13,13,2165632,14,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1612047,3,3,1200.0,1380.0,10:00,07:00,180.0,2,2,0,1,5,1,4,0,1,0,0,0,1,0,2,0,1,4,1,3,0,1,0,1,1,0,4,1,03:00,2,5,0.25,0.0,,5.0,3.9299999999999997,4.465,0.4,0.5089,-0.1089,true
2165632-105632-14,14,2165632,15,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1928817-1612047,3,3,1380.0,1451.0,07:00,05:49,71.0,2,1,1,1,3,1,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,2,0,1,0,01:11,1,1,0.5,0.0,,2.9299999999999997,2.8,2.865,0.6826,0.3571,0.3255,true
2165632-105632-15,15,2165632,16,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1928823-1928817-1612047,3,3,1451.0,1463.0,05:49,05:37,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:12,0,0,,,,0.0,0.0,0.0,,,,false
2165632-105632-16,16,2165632,17,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1320952-1928823-1612047,3,3,1463.0,1629.0,05:37,02:51,166.0,9,4,5,3,5,0,2,3,3,0,0,3,2,0,1,1,1,2,1,2,0,0,2,1,2,0,1,0,02:46,2,1,0.0,1.0,,3.9299999999999997,4.8,4.365,2.2901,0.8333,1.4567,true
2165632-105632-17,17,2165632,18,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320952-1928812-1928823-1612047,3,3,1629.0,1675.0,02:51,02:05,46.0,2,2,0,1,2,1,2,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,00:46,0,1,0.5,,,2.0,2.0,2.0,1.0,1.0,0.0,false
2165632-105632-18,18,2165632,19,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-1320952-1928812-1928823-1928822,3,3,1675.0,1766.5,02:05,00:33,91.5,2,3,-1,1,2,1,2,0,0,0,2,1,0,0,2,0,1,3,1,2,0,1,1,1,0,0,2,0,01:32,2,2,0.5,,0.0,2.8,3.4,3.1,0.7143,0.8824,-0.1681,true
2165632-105632-19,19,2165632,20,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1928812-1928822-1928817,3,3,1766.5,1800.0,00:33,00:00,33.5,2,0,2,0,2,0,2,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,00:34,1,1,0.0,,1.0,1.7299999999999998,1.0,1.365,1.1561,0.0,1.1561,false
2165632-105632-20,20,2165632,21,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1928812-1928817-1612047,4,4,1800.0,1911.0,10:00,08:09,111.0,0,2,-2,0,2,0,1,0,1,0,0,0,0,1,2,1,1,3,1,2,0,1,1,1,0,1,1,1,01:51,3,2,0.0,0.0,,1.93,2.6866666666666665,2.3083,0.0,0.7444,-0.7444,false
2165632-105632-21,21,2165632,22,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1928817-1612047,4,4,1911.0,1935.0,08:09,07:45,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:24,0,0,,,,0.0,0.0,0.0,,,,false
2165632-105632-22,22,2165632,23,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1320952-1612047,4,4,1935.0,2000.0,07:45,06:40,65.0,4,2,2,2,2,2,2,0,0,0,0,1,0,0,1,0,1,2,1,1,0,1,0,0,0,0,0,0,01:05,1,0,1.0,,,2.0,2.0,2.0,2.0,1.0,1.0,false
2165632-105632-23,23,2165632,24,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1320952-1928812-1928817,4,4,2000.0,2077.0,06:40,05:23,77.0,2,4,-2,1,3,1,3,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,2,0,1,0,2,0,01:17,0,2,0.3333,,,3.0,2.8,2.9,0.6667,1.4286,-0.7619,true
2165632-105632-24,24,2165632,25,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1928812-1928817-1612047,4,4,2077.0,2264.0,05:23,02:16,187.0,6,7,-1,3,7,3,6,0,1,0,0,1,0,0,1,3,2,7,1,6,1,1,2,1,0,0,1,4,03:07,4,5,0.5,0.0,,3.79,3.5199999999999996,3.655,1.5831,1.9886,-0.4055,true
2165632-105632-25,25,2165632,26,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1320952-1612047,4,4,2264.0,2300.0,02:16,01:40,36.0,2,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:36,0,0,1.0,,,1.0,1.0,1.0,2.0,0.0,2.0,false
2165632-105632-26,26,2165632,27,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,958626-1320952-1928812-1928817-1612047,4,4,2300.0,2313.0,01:40,01:27,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,00:13,0,1,,,,0.0,-0.070000000000000062,-0.035,,0.0,,false
2165632-105632-27,27,2165632,29,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1928812-1928817-1612047,4,4,2313.0,2374.5,01:27,00:25,61.5,5,0,5,2,2,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,01:02,1,0,1.0,1.0,,2.0,1.0,1.5,2.5,0.0,2.5,false
2165632-105632-28,28,2165632,30,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928817-1612047,4,4,2374.5,2385.4,00:25,00:14,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,00:11,1,0,,,,0.0,1.0,0.5,,0.0,,false
2165632-105632-29,29,2165632,31,33535,2023-02-12 21:59:26.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928823-1612047,4,4,2385.4,2400.0,00:14,00:00,14.6,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00:15,1,0,,,0.5,0.8,0.0,0.4,1.25,,,false
2171580-105502-1,1,2171580,3,33535,2022-12-16 05:03:04.000000 UTC,105502,Southern California,Trojans,74,1,false,true,1309478-958190-1599990-1001636-1688710,1,1,0.0,303.0,10:00,04:57,303.0,5,4,1,2,6,1,5,1,1,0,0,2,1,1,4,1,2,10,2,6,0,4,0,0,1,0,3,4,05:03,5,7,0.2,1.0,,5.93,6.72,6.325,0.8432,0.5952,0.2479,true
2171580-105502-2,2,2171580,4,33535,2022-12-16 05:03:04.000000 UTC,105502,Southern California,Trojans,74,1,false,true,1321328-958190-1599990-1001636-1688711,1,1,303.0,442.0,04:57,02:38,139.0,4,4,0,2,4,2,3,0,1,0,0,1,0,1,1,1,2,4,2,4,0,0,0,1,0,1,1,1,02:19,2,2,0.6667,0.0,,3.9299999999999997,2.9299999999999997,3.43,1.0178,1.3652,-0.3474,true
2171580-105502-3,3,2171580,5,33535,2022-12-16 05:03:04.000000 UTC,105502,Southern California,Trojans,74,1,false,true,1309478-1321328-1712868-1001636-1688711,1,1,442.0,520.0,02:38,01:20,78.0,2,6,-4,1,2,1,2,0,0,0,0,0,0,1,0,0,3,3,3,3,0,0,0,2,0,1,1,0,01:18,0,1,0.5,,,3.0,3.0,3.0,0.6667,2.0,-1.3333,true
2171580-105502-4,4,2171580,6,33535,2022-12-16 05:03:04.000000 UTC,105502,Southern California,Trojans,74,1,false,true,1309478-958190-1712868-1001636-1688710,1,1,520.0,600.0,01:20,00:00,80.0,3,2,1,1,2,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,01:20,0,0,0.0,1.0,,2.0,2.0,2.0,1.5,1.0,0.5,false
2171580-105502-5,5,2171580,6,33535,2022-12-16 05:03:04.000000 UTC,105502,Southern California,Trojans,74,1,false,true,1309478-958190-1712868-1001636-1688710,2,2,600.0,881.0,10:00,05:19,281.0,6,4,2,2,9,2,8,0,1,2,3,2,1,0,3,2,2,8,2,5,0,3,0,1,1,0,4,2,04:41,5,6,0.25,0.0,0.6667,7.7033333333333323,6.4319999999999995,7.0677,0.7789,0.6219,0.157,true
2171580-105502-6,6,2171580,7,33535,2022-12-16 05:03:04.000000 UTC,105502,Southern California,Trojans,74,1,false,true,1321328-958190-1712868-1001636-1688710,2,2,881.0,906.0,05:19,04:54,25.0,1,1,0,0,1,0,0,0,1,1,2,0,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,00:25,2,0,,0.0,0.5,1.73,0.8,1.265,0.578,1.25,-0.672,false
2171580-105502-7,7,2171580,8,33535,2022-12-16 05:03:04.000000 UTC,105502,Southern California,Trojans,74,1,false,true,1321328-958190-1353432-1001636-1688710,2,2,906.0,1112.0,04:54,01:28,206.0,3,12,-9,1,4,1,3,0,1,1,2,1,0,3,2,1,5,11,4,7,1,4,2,2,0,1,2,4,03:26,3,6,0.3333,0.0,0.5,6.7299999999999995,7.5200000000000005,7.125,0.4458,1.5957,-1.15,true
2171580-105502-8,8,2171580,9,33535,2022-12-16 05:03:04.000000 UTC,105502,Southern California,Trojans,74,1,false,true,1321328-958190-1599990-1001636-1688710,2,2,1112.0,1180.3,01:28,00:19,68.3,2,3,-1,1,2,1,2,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,01:08,1,0,0.5,,,0.92999999999999994,1.4,1.165,2.1505,2.1429,0.0077,false
2171580-105502-9,9,2171580,10,33535,2022-12-16 05:03:04.000000 UTC,105502,Southern California,Trojans,74,1,false,true,1321328-937360-958190-1001636-1688710,2,2,1180.3,1200.0,00:19,00:00,19.7,2,3,-1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,00:20,0,0,,,1.0,0.8,1.0,0.9,2.5,3.0,-0.5,false
2171580-105502-10,10,2171580,11,33535,2022-12-16 05:03:04.000000 UTC,105502,Southern California,Trojans,74,1,false,true,1309478-958190-1599990-1001636-1688710,3,3,1200.0,1257.0,10:00,09:03,57.0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,00:57,0,1,,0.0,,2.0,2.0,2.0,0.0,0.0,0.0,false
2171580-105502-11,11,2171580,12,33535,2022-12-16 05:03:04.000000 UTC,105502,Southern California,Trojans,74,1,false,true,1309478-958190-1712868-1001636-1688710,3,3,1257.0,1437.0,09:03,06:03,180.0,3,2,1,1,5,0,3,1,2,0,0,1,0,0,5,0,1,7,1,5,0,2,0,1,0,0,3,1,03:00,5,4,0.0,0.5,,5.0,5.93,5.465,0.6,0.3373,0.2627,true
2171580-105502-12,12,2171580,13,33535,2022-12-16 05:03:04.000000 UTC,105502,Southern California,Trojans,74,1,false,true,1309478-958190-1712868-1001636-1688711,3,3,1437.0,1502.0,06:03,04:58,65.0,2,0,2,1,2,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,01:05,1,2,1.0,0.0,0.0,2.4,1.0,1.7,0.8333,0.0,0.8333,false
2171580-105502-13,13,2171580,14,33535,2022-12-16 05:03:04.000000 UTC,105502,Southern California,Trojans,74,1,false,true,1309478-958190-1712868-1001636-1688710,3,3,1502.0,1800.0,04:58,00:00,298.0,11,11,0,4,7,3,6,1,1,2,3,3,0,0,2,1,3,11,2,6,1,5,4,2,0,0,3,5,04:58,3,8,0.5,1.0,0.6667,7.3974999999999991,6.4857142857142849,6.9416,1.487,1.696,-0.209,true
2171580-105502-14,14,2171580,14,33535,2022-12-16 05:03:04.000000 UTC,105502,Southern California,Trojans,74,1,false,true,1309478-958190-1712868-1001636-1688710,4,4,1800.0,1920.0,10:00,08:00,120.0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,3,0,0,4,0,2,0,2,0,0,0,1,2,1,02:00,3,3,0.0,,,3.0,2.9299999999999997,2.965,0.0,0.0,0.0,true
2171580-105502-15,15,2171580,15,33535,2022-12-16 05:03:04.000000 UTC,105502,Southern California,Trojans,74,1,false,true,1309478-1321328-1712868-1001636-1688710,4,4,1920.0,2100.0,08:00,05:00,180.0,4,0,4,1,4,0,1,1,3,1,2,1,1,0,3,0,0,5,0,4,0,1,0,0,3,0,3,1,03:00,3,4,0.0,0.3333,0.5,4.8,6.6625,5.7312,0.8333,0.0,0.8333,true
2171580-105502-16,16,2171580,16,33535,2022-12-16 05:03:04.000000 UTC,105502,Southern California,Trojans,74,1,false,true,1309478-958190-1712868-1001636-1688710,4,4,2100.0,2388.2,05:00,00:11,288.2,8,7,1,2,3,1,2,1,1,3,5,2,0,1,3,0,3,6,3,5,0,1,2,2,0,1,2,1,04:48,3,3,0.5,1.0,0.6,6.0,5.9975,5.9987,1.3333,1.1672,0.1662,true
2171580-105502-17,17,2171580,17,33535,2022-12-16 05:03:04.000000 UTC,105502,Southern California,Trojans,74,1,false,true,1321328-958190-1712868-1001636-1688710,4,4,2388.2,2400.0,00:11,00:00,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,00:12,0,0,,,,1.0,0.0,0.5,0.0,,,false
2171580-105632-1,1,2171580,3,33535,2022-12-16 05:03:04.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1612047,1,1,0.0,96.0,10:00,08:24,96.0,0,2,-2,0,3,0,1,0,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,2,0,01:36,1,2,0.0,0.0,,1.93,2.0,1.965,0.0,1.0,-1.0,false
2171580-105632-2,2,2171580,4,33535,2022-12-16 05:03:04.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1320952-1928812-1612047,1,1,96.0,181.0,08:24,06:59,85.0,0,3,-3,0,2,0,0,0,2,0,0,0,0,1,1,1,1,3,0,2,1,1,0,1,0,1,1,1,01:25,2,2,,0.0,,1.93,1.93,1.93,0.0,1.5544,-1.5544,false
